element,name,pos,round,total_points,roll_clean_sheets_p90,roll_yellow_cards_p90,roll_bps_p90,roll_influence_p90,roll_creativity_p90,roll_threat_p90,roll_defensive_contribution_p90,roll_expected_goals_p90,roll_expected_assists_p90,roll_expected_goals_conceded_p90,roll_goal_overperf_p90,roll_assist_overperf_p90,roll_goal_conceded_overperf_p90,roll_minutes,roll_value,roll_transfers_balance,roll_selected,was_home,opponent_team
386,Mac Allister,MID,6,2,0.38,0.0,21.74,15.86,17.24,8.01,9.53,0.07,0.06,0.98,-0.07,0.32,-0.22,59.0,64.5,-16808.75,172950.0,False,8
386,Mac Allister,MID,7,2,0.3,0.0,21.3,14.52,17.61,6.9,8.7,0.07,0.06,1.4,-0.07,0.24,-0.5,60.0,64.4,-15801.8,171168.6,False,7
386,Mac Allister,MID,8,2,0.23,0.0,19.87,13.61,16.97,5.84,8.65,0.06,0.05,1.15,-0.06,0.18,-0.22,64.17,64.17,-14400.17,169142.5,True,14
386,Mac Allister,MID,9,1,0.24,0.0,15.12,7.97,14.26,6.0,7.68,0.07,0.05,0.99,-0.07,-0.05,-0.03,62.5,63.83,-15284.0,170133.5,False,5
386,Mac Allister,MID,10,6,0.0,0.0,16.01,9.71,14.93,6.56,7.35,0.11,0.06,1.1,-0.11,-0.06,-0.06,57.17,63.5,-9324.17,164464.17,True,2
386,Mac Allister,MID,11,1,0.23,0.0,17.16,14.71,20.41,6.96,6.96,0.13,0.06,1.04,-0.13,0.17,-0.12,64.67,63.33,-7502.5,159181.33,False,13
386,Mac Allister,MID,12,2,0.22,0.22,15.49,13.24,20.78,5.61,6.51,0.11,0.05,1.16,-0.11,0.17,0.18,66.83,63.17,-5709.0,155352.83,True,16
386,Mac Allister,MID,13,3,0.21,0.21,13.49,14.37,21.04,12.86,6.32,0.21,0.08,0.99,-0.21,0.13,0.7,71.17,63.0,-3198.0,153996.17,False,19
386,Mac Allister,MID,14,2,0.42,0.21,13.54,16.29,18.38,13.75,6.25,0.21,0.08,0.98,-0.21,0.13,0.47,72.0,63.0,-2448.33,153073.83,True,17
386,Mac Allister,MID,15,1,0.41,0.2,15.0,17.11,18.71,12.16,7.91,0.2,0.08,0.86,-0.2,0.12,0.56,74.0,63.0,-1659.83,152523.83,False,11
386,Mac Allister,MID,16,3,0.41,0.21,15.41,16.27,15.08,11.3,7.81,0.17,0.07,1.04,-0.17,0.14,1.02,73.0,63.0,-1506.33,152010.67,True,6
386,Mac Allister,MID,17,1,0.41,0.21,12.95,12.0,8.59,12.53,7.81,0.17,0.06,1.34,-0.17,-0.06,0.71,73.0,62.83,-985.0,152011.67,False,18
386,Mac Allister,MID,18,2,0.4,0.2,11.47,12.26,8.11,15.43,6.92,0.18,0.07,1.24,-0.18,-0.07,0.34,75.83,62.67,-388.33,152529.33,True,20
386,Mac Allister,MID,19,1,0.4,0.2,12.86,12.07,13.07,12.66,7.12,0.09,0.06,1.14,-0.09,-0.06,0.05,75.83,62.5,4176.33,158680.33,True,11
386,Mac Allister,MID,20,2,0.23,0.23,12.26,10.13,15.76,13.65,6.94,0.11,0.07,1.3,-0.11,-0.07,0.09,64.83,62.33,4154.33,163148.33,False,10
386,Mac Allister,MID,21,2,0.22,0.22,10.64,9.35,15.58,14.19,5.99,0.1,0.07,1.36,-0.1,-0.07,0.19,67.67,62.17,2897.33,166557.33,False,1
386,Mac Allister,MID,22,1,0.38,0.38,10.06,9.46,18.42,12.15,6.08,0.09,0.06,1.05,-0.09,-0.06,-0.29,79.0,62.0,1775.83,168812.67,True,3
386,Mac Allister,MID,23,1,0.23,0.45,10.23,11.32,24.64,15.68,6.82,0.12,0.09,0.84,-0.12,-0.09,0.07,66.0,62.0,2043.67,171410.83,False,4
386,Mac Allister,MID,24,1,0.25,0.25,12.36,14.24,25.86,13.35,8.16,0.12,0.09,0.81,-0.12,-0.09,0.43,60.67,62.0,633.83,172440.17,True,15
386,Mac Allister,MID,25,2,0.25,0.49,10.63,12.12,18.02,8.9,8.16,0.1,0.07,0.63,-0.1,-0.07,0.6,60.67,62.0,-5000.67,166447.17,True,13
386,Mac Allister,MID,26,3,0.21,0.42,10.88,11.68,18.86,9.0,7.12,0.09,0.05,1.11,-0.09,-0.05,0.35,71.67,62.0,-4793.0,162300.5,False,17
386,Mac Allister,MID,27,13,0.42,0.42,13.81,14.36,22.67,7.33,7.74,0.08,0.05,1.09,-0.08,-0.05,-0.04,71.67,62.0,-3292.0,159514.33,False,16
386,Mac Allister,MID,28,9,0.42,0.21,19.26,22.1,18.84,15.49,8.37,0.21,0.05,1.22,0.0,-0.05,-0.17,71.67,62.0,-1725.33,158308.33,True,19
386,Mac Allister,MID,29,2,0.35,0.18,22.5,25.55,13.84,15.41,8.5,0.18,0.03,1.34,0.17,-0.03,-0.1,84.67,62.0,3336.0,162323.83,False,20
386,Mac Allister,MID,30,8,0.33,0.17,21.67,24.53,16.8,15.83,8.33,0.18,0.03,1.23,0.15,-0.03,-0.07,90.0,62.0,17971.17,181575.67,True,18
386,Mac Allister,MID,31,1,0.33,0.0,24.17,25.8,18.72,15.5,9.5,0.18,0.03,1.36,0.16,0.13,-0.2,90.0,62.17,21985.67,204392.33,False,6
386,Mac Allister,MID,32,1,0.33,0.17,23.67,25.3,18.58,18.33,9.83,0.19,0.04,1.24,0.14,0.13,-0.07,90.0,62.33,26875.0,237953.83,True,10
386,Mac Allister,MID,33,1,0.19,0.19,23.07,25.32,18.17,20.78,9.53,0.24,0.04,1.38,0.14,0.15,-0.05,78.67,62.5,24004.83,262580.0,False,9
386,Mac Allister,MID,34,13,0.0,0.23,19.95,19.39,22.8,16.24,8.81,0.14,0.04,1.41,0.09,0.19,0.22,64.67,62.67,17861.83,279140.5,True,8
386,Mac Allister,MID,35,2,0.0,0.23,20.64,18.09,28.04,11.6,9.05,0.08,0.05,1.5,-0.08,0.65,-0.11,64.67,62.67,11484.17,290125.5,False,14
386,Mac Allister,MID,36,1,0.0,0.23,22.04,17.81,25.61,9.28,8.58,0.06,0.07,1.94,-0.06,0.63,-0.32,64.67,62.67,-3394.17,286634.17,True,7
386,Mac Allister,MID,37,4,0.0,0.46,16.93,14.57,20.78,9.28,6.49,0.07,0.06,1.79,-0.07,0.41,-0.17,64.67,62.5,-8910.5,277910.17,False,2
386,Mac Allister,MID,38,1,0.0,0.23,19.02,16.84,22.48,6.73,8.12,0.06,0.06,1.72,-0.06,0.4,0.37,64.67,62.17,-14836.17,257484.5,True,5
387,Szoboszlai,MID,4,3,0.33,0.0,25.0,26.53,16.4,11.0,11.33,0.04,0.04,1.04,0.29,-0.04,0.29,90.0,65.0,-14262.33,200798.0,False,3
387,Szoboszlai,MID,5,1,0.5,0.0,22.25,23.05,15.28,13.75,10.75,0.08,0.05,0.81,0.16,-0.05,0.19,90.0,65.0,21279.0,244041.0,True,9
387,Szoboszlai,MID,6,5,0.4,0.2,19.8,20.72,16.7,13.8,10.6,0.08,0.04,0.79,0.12,-0.04,0.21,90.0,65.0,32964.6,289356.2,False,8
387,Szoboszlai,MID,7,1,0.33,0.17,21.17,21.57,26.17,13.0,11.5,0.07,0.11,1.14,0.09,-0.11,0.02,90.0,65.0,25220.0,318213.83,False,7
387,Szoboszlai,MID,8,4,0.33,0.33,19.67,21.23,22.33,10.67,11.33,0.15,0.1,1.03,0.02,-0.1,0.14,90.0,65.0,24606.0,362230.67,True,14
387,Szoboszlai,MID,9,10,0.33,0.33,20.83,23.57,29.45,10.33,11.83,0.15,0.11,1.1,0.02,-0.11,0.07,90.0,65.0,24786.33,403960.67,False,5
387,Szoboszlai,MID,10,2,0.17,0.33,19.5,24.13,33.78,11.33,13.17,0.15,0.15,1.47,-0.15,0.02,0.19,90.0,65.0,28528.17,448090.67,True,2
387,Szoboszlai,MID,11,1,0.17,0.5,19.67,24.9,38.6,10.5,12.83,0.16,0.15,1.52,-0.16,0.01,0.15,90.0,65.0,14256.83,471670.33,False,13
387,Szoboszlai,MID,12,2,0.17,0.5,19.5,25.2,35.38,8.5,12.67,0.16,0.15,1.67,-0.16,0.02,0.33,90.0,65.17,11092.17,490040.0,True,16
387,Szoboszlai,MID,13,3,0.17,0.5,19.17,26.73,35.82,9.83,11.5,0.16,0.15,1.45,-0.16,0.01,0.72,90.0,65.33,37905.83,538590.17,False,19
387,Szoboszlai,MID,14,2,0.33,0.33,20.33,25.6,37.87,8.17,11.0,0.07,0.16,1.33,-0.07,0.01,0.5,90.0,65.5,36012.0,582531.17,True,17
387,Szoboszlai,MID,15,8,0.33,0.33,19.33,23.93,37.18,12.17,9.83,0.09,0.18,1.17,-0.09,-0.01,0.49,90.0,65.67,40875.67,628942.17,False,11
387,Szoboszlai,MID,16,3,0.33,0.33,19.33,21.53,39.67,13.33,7.5,0.17,0.18,0.97,-0.01,-0.18,0.7,90.0,65.83,33786.33,667166.83,True,6
387,Szoboszlai,MID,17,1,0.34,0.17,20.3,20.61,38.86,11.5,7.27,0.14,0.19,1.2,0.03,-0.19,0.5,88.67,66.17,51522.67,724946.83,False,18
387,Szoboszlai,MID,19,3,0.34,0.17,20.64,19.62,43.12,11.17,7.11,0.13,0.23,1.11,0.04,-0.23,0.25,88.67,66.33,19888.83,745893.17,True,11
387,Szoboszlai,MID,20,2,0.51,0.17,19.62,16.17,38.88,9.81,6.6,0.13,0.18,0.95,0.04,-0.18,-0.11,88.67,66.33,2663.5,724082.0,False,10
387,Szoboszlai,MID,21,3,0.34,0.17,18.44,16.07,39.42,10.66,6.09,0.13,0.19,1.03,0.04,-0.19,0.15,88.67,66.33,7975.17,705914.83,False,1
387,Szoboszlai,MID,22,0,0.51,0.17,17.76,13.77,33.46,8.29,5.75,0.15,0.15,1.06,0.02,-0.15,-0.04,88.67,66.33,1021.17,681222.33,True,3
387,Szoboszlai,MID,23,13,0.51,0.17,13.7,8.46,30.91,10.32,5.08,0.22,0.18,0.87,-0.22,-0.18,-0.19,88.67,66.33,13370.83,670562.17,False,4
387,Szoboszlai,MID,24,5,0.33,0.17,18.0,17.27,32.82,10.83,5.33,0.21,0.2,0.97,-0.05,-0.03,0.2,90.0,66.17,-8921.33,634226.83,True,15
387,Szoboszlai,MID,25,8,0.33,0.0,21.0,21.37,35.03,12.0,6.17,0.23,0.18,0.85,-0.06,-0.02,0.31,90.0,66.17,36217.0,649001.0,True,13
387,Szoboszlai,MID,27,3,0.17,0.0,23.0,26.57,32.08,13.67,7.5,0.23,0.19,1.21,0.1,-0.02,0.29,90.0,66.33,31148.5,678738.67,False,16
387,Szoboszlai,MID,28,4,0.33,0.0,25.5,30.33,39.4,13.17,8.17,0.22,0.23,1.28,0.11,-0.06,-0.12,90.0,66.5,60325.67,721299.33,True,19
387,Szoboszlai,MID,29,5,0.17,0.17,27.0,34.33,44.85,11.83,9.0,0.19,0.28,1.5,0.14,0.06,0.0,90.0,66.83,119150.33,824738.17,False,20
387,Szoboszlai,MID,30,11,0.17,0.17,29.17,36.47,47.02,9.17,10.83,0.04,0.24,1.5,0.29,0.09,0.16,90.0,67.33,157339.17,965502.5,True,18
387,Szoboszlai,MID,31,3,0.17,0.17,27.0,32.83,41.55,9.33,12.0,0.05,0.26,1.31,0.28,-0.1,0.02,90.0,67.83,169625.5,1117701.67,False,6
387,Szoboszlai,MID,32,5,0.17,0.33,24.33,29.67,41.33,9.33,12.83,0.06,0.27,1.61,0.28,-0.1,-0.11,90.0,68.33,184259.33,1332962.17,True,10
387,Szoboszlai,MID,33,5,0.33,0.33,22.0,25.97,40.02,7.33,13.0,0.05,0.25,1.31,0.12,-0.08,-0.15,90.0,69.0,179943.67,1495886.0,False,9
387,Szoboszlai,MID,34,1,0.17,0.33,21.5,25.13,32.07,7.67,12.67,0.06,0.22,1.25,0.11,0.11,0.09,90.0,69.67,130249.33,1605583.33,True,8
387,Szoboszlai,MID,35,13,0.17,0.33,20.5,22.0,28.23,9.17,12.5,0.08,0.19,1.31,0.09,-0.03,-0.15,90.0,70.17,90084.67,1714442.67,False,14
387,Szoboszlai,MID,36,2,0.17,0.33,24.0,28.23,28.85,10.67,11.67,0.09,0.21,1.63,0.24,0.13,-0.3,90.0,70.5,20211.0,1735118.33,True,7
387,Szoboszlai,MID,37,9,0.17,0.33,21.0,22.77,35.58,12.67,9.83,0.1,0.17,1.52,0.06,0.16,-0.18,90.0,70.67,20284.5,1758160.83,False,2
387,Szoboszlai,MID,38,2,0.17,0.17,25.0,28.13,43.33,13.33,7.33,0.09,0.22,1.46,0.08,0.45,0.2,90.0,70.67,-15530.5,1695012.33,True,5
388,C.Jones,MID,5,1,0.0,0.0,22.34,13.93,19.91,0.0,9.2,0.0,0.05,0.87,0.0,0.6,1.1,45.67,54.67,-974.0,11153.67,True,9
388,C.Jones,MID,16,3,0.0,0.31,20.96,16.03,22.04,5.55,11.4,0.05,0.08,1.74,-0.05,-0.08,1.03,48.67,54.0,9.0,9461.67,True,6
388,C.Jones,MID,17,2,0.29,0.29,19.55,17.02,19.84,3.74,10.06,0.04,0.06,1.44,-0.04,-0.06,0.28,52.17,54.0,66.5,9532.67,False,18
388,C.Jones,MID,18,5,0.23,0.0,18.37,16.56,21.67,3.95,8.84,0.03,0.08,1.36,-0.03,-0.08,0.27,64.5,54.0,731.67,10497.83,True,20
388,C.Jones,MID,19,3,0.22,0.0,20.02,17.68,22.21,3.82,10.12,0.04,0.07,1.33,-0.04,-0.07,0.02,66.67,54.0,2073.67,12998.0,True,11
388,C.Jones,MID,20,2,0.4,0.0,20.2,17.6,23.6,5.2,9.8,0.04,0.1,1.25,-0.04,-0.1,-0.05,75.0,54.0,2038.0,15128.0,False,10
388,C.Jones,MID,22,5,0.35,0.0,19.45,17.4,26.03,6.54,8.49,0.07,0.13,1.2,-0.07,-0.13,-0.14,84.83,54.0,1820.17,17119.0,True,3
388,C.Jones,MID,23,1,0.36,0.0,19.96,19.68,27.48,10.16,8.55,0.09,0.16,0.99,-0.09,0.02,-0.28,84.17,54.0,1506.5,18443.83,False,4
388,C.Jones,MID,24,1,0.2,0.0,19.17,18.48,31.42,12.11,8.48,0.12,0.2,1.09,-0.12,0.0,-0.08,74.33,54.0,1275.83,19526.83,True,15
388,C.Jones,MID,25,1,0.25,0.0,22.87,20.49,32.92,13.92,9.7,0.15,0.22,1.07,-0.15,0.03,-0.08,60.33,54.0,469.17,19728.0,True,13
388,C.Jones,MID,26,1,0.32,0.0,22.42,20.14,38.14,15.92,7.47,0.16,0.26,1.41,-0.16,0.06,-0.11,46.17,54.0,-1046.5,18182.0,False,17
388,C.Jones,MID,33,4,0.31,0.0,17.08,14.03,13.39,24.1,11.29,0.13,0.06,1.34,-0.13,-0.06,0.19,49.17,54.0,-255.5,14321.83,False,9
388,C.Jones,MID,34,7,0.24,0.0,17.51,15.66,9.1,17.76,15.57,0.1,0.08,1.24,-0.1,-0.08,0.22,61.67,54.0,-241.17,14199.83,True,8
388,C.Jones,MID,35,1,0.0,0.0,21.66,20.74,10.23,8.9,16.84,0.03,0.07,1.55,-0.03,0.17,0.13,62.33,54.0,-148.83,14185.83,False,14
388,C.Jones,MID,36,2,0.0,0.21,21.05,19.5,8.53,5.8,15.89,0.02,0.07,1.79,-0.02,0.15,-0.07,69.83,54.0,-0.5,14262.17,True,7
388,C.Jones,MID,37,2,0.0,0.19,20.87,19.45,8.81,5.4,14.53,0.01,0.06,1.54,-0.01,0.12,-0.05,80.5,54.0,51.5,14378.0,False,2
388,C.Jones,MID,38,10,0.0,0.18,19.8,17.71,11.47,4.58,13.56,0.02,0.07,1.46,-0.02,0.12,0.38,81.83,54.0,67.67,14535.17,True,5
390,Gravenberch,MID,5,15,0.67,0.67,20.0,22.67,24.47,6.67,7.67,0.05,0.04,0.52,0.28,-0.04,0.15,90.0,55.0,9754.67,47905.67,True,9
390,Gravenberch,MID,6,8,0.5,0.5,27.0,33.85,22.98,9.25,9.25,0.07,0.08,0.56,0.43,0.17,0.19,90.0,55.0,12221.25,60358.0,False,8
390,Gravenberch,MID,7,2,0.4,0.4,27.4,31.32,19.54,9.0,9.6,0.07,0.07,1.03,0.33,0.33,-0.03,90.0,55.2,71922.0,136735.8,False,7
390,Gravenberch,MID,8,2,0.33,0.33,25.5,28.23,16.5,8.67,9.33,0.07,0.06,1.03,0.27,0.27,0.14,90.0,55.33,99301.17,228619.83,True,14
390,Gravenberch,MID,10,11,0.35,0.18,24.13,24.2,17.35,7.93,9.16,0.07,0.07,1.05,0.11,0.29,0.01,85.17,55.67,114476.5,357230.17,True,2
390,Gravenberch,MID,11,2,0.35,0.0,28.88,31.46,17.52,9.69,8.98,0.09,0.1,1.03,0.26,0.26,0.02,85.17,55.83,81093.83,424793.33,False,13
390,Gravenberch,MID,12,1,0.18,0.0,27.3,28.36,9.41,7.93,8.81,0.07,0.08,1.29,0.28,0.27,0.29,85.17,56.0,92211.17,504575.0,True,16
390,Gravenberch,MID,13,3,0.18,0.18,20.25,18.21,7.33,4.93,7.75,0.05,0.05,1.45,0.13,0.13,0.49,85.17,56.17,105744.0,598878.67,False,19
390,Gravenberch,MID,14,5,0.35,0.18,17.61,16.24,7.05,3.52,7.22,0.03,0.05,0.98,0.14,-0.05,0.6,85.17,56.17,44831.0,623530.0,True,17
390,Gravenberch,MID,15,5,0.35,0.18,18.49,17.08,13.09,2.99,8.1,0.04,0.06,0.88,0.14,-0.06,0.53,85.17,56.17,3364.83,606911.5,False,11
390,Gravenberch,MID,16,5,0.33,0.17,20.33,19.07,13.72,3.17,8.67,0.03,0.06,0.97,0.13,0.11,0.7,90.0,56.0,-15283.0,569666.83,True,6
390,Gravenberch,MID,17,2,0.33,0.17,17.33,15.37,15.13,3.17,9.33,0.02,0.04,1.21,-0.02,0.13,0.45,90.0,56.0,10174.17,583604.67,False,18
390,Gravenberch,MID,18,11,0.33,0.17,18.33,17.1,18.88,2.83,9.0,0.02,0.05,1.13,-0.02,0.12,0.21,90.0,56.0,958.33,586566.67,True,20
390,Gravenberch,MID,19,5,0.33,0.0,23.67,23.53,19.18,7.83,9.83,0.06,0.06,1.04,0.1,0.1,-0.04,90.0,56.0,5785.17,596325.0,True,11
390,Gravenberch,MID,20,2,0.33,0.0,23.67,23.7,19.7,8.17,10.83,0.07,0.07,1.11,0.1,0.1,-0.11,90.0,56.17,36209.67,640970.33,False,10
390,Gravenberch,MID,21,3,0.33,0.0,23.0,23.1,16.73,7.5,9.83,0.06,0.06,1.16,0.1,0.1,0.0,90.0,56.33,49702.83,693403.0,False,1
390,Gravenberch,MID,22,2,0.5,0.0,20.83,21.73,15.52,7.33,9.67,0.07,0.09,1.01,0.1,-0.09,-0.34,90.0,56.5,40866.5,735429.33,True,3
390,Gravenberch,MID,23,1,0.34,0.0,21.18,21.48,14.86,6.83,9.73,0.08,0.11,0.76,0.09,-0.11,0.1,87.83,56.67,43100.67,780909.83,False,4
390,Gravenberch,MID,24,4,0.34,0.17,20.32,22.54,13.59,7.34,10.93,0.09,0.1,0.98,0.08,-0.1,0.22,87.83,56.83,31266.0,813971.67,True,15
390,Gravenberch,MID,25,5,0.34,0.17,17.08,17.9,15.1,3.07,11.44,0.06,0.11,0.86,-0.06,-0.11,0.34,87.83,56.83,-6424.67,805098.5,True,13
390,Gravenberch,MID,26,5,0.17,0.17,18.79,18.0,16.14,2.9,10.93,0.05,0.11,1.24,-0.05,0.06,0.3,87.83,56.67,-35727.17,765584.67,False,17
390,Gravenberch,MID,27,3,0.34,0.17,18.44,19.37,15.75,3.59,11.78,0.06,0.12,1.22,-0.06,0.05,-0.02,87.83,56.33,-51988.17,714109.67,False,16
390,Gravenberch,MID,28,5,0.34,0.17,17.93,19.02,15.93,4.1,12.13,0.05,0.08,1.32,-0.05,0.09,-0.13,87.83,56.0,-37273.67,679703.67,True,19
390,Gravenberch,MID,29,0,0.34,0.17,18.5,19.55,18.49,4.88,10.77,0.04,0.08,1.56,-0.04,0.26,-0.22,89.17,55.67,-27781.17,653513.5,False,20
390,Gravenberch,MID,30,2,0.37,0.18,17.08,17.63,17.03,4.78,10.1,0.03,0.08,1.28,-0.03,0.29,-0.36,81.67,55.33,-11659.0,643459.33,True,18
390,Gravenberch,MID,31,3,0.37,0.18,16.9,16.53,14.99,7.9,8.63,0.06,0.06,1.43,-0.06,0.3,-0.51,81.67,55.17,-2217.83,642848.33,False,6
390,Gravenberch,MID,32,1,0.37,0.18,16.71,16.86,12.95,7.71,7.9,0.06,0.07,1.29,-0.06,0.12,-0.37,81.67,55.0,3151.83,639311.83,True,10
390,Gravenberch,MID,33,2,0.2,0.2,16.79,16.91,11.47,7.69,7.69,0.06,0.06,1.46,-0.06,0.14,-0.45,74.17,55.0,930.83,641915.67,False,9
390,Gravenberch,MID,34,1,0.0,0.2,15.98,14.84,13.13,7.08,6.67,0.07,0.07,1.38,-0.07,0.14,-0.17,74.17,55.0,-11376.0,628211.0,True,8
390,Gravenberch,MID,35,2,0.0,0.24,13.1,11.64,7.2,5.58,7.28,0.07,0.05,1.28,-0.07,-0.05,-0.31,61.83,55.0,-19610.0,608070.0,False,14
390,Gravenberch,MID,36,10,0.0,0.0,16.66,14.54,7.59,6.92,7.57,0.07,0.05,1.65,-0.07,-0.05,-0.13,69.33,54.83,-33448.17,575303.67,True,7
390,Gravenberch,MID,37,2,0.0,0.0,19.47,21.42,11.51,4.98,7.14,0.03,0.05,1.5,0.19,-0.05,0.01,69.33,54.67,-30999.5,545100.83,False,2
390,Gravenberch,MID,38,2,0.0,0.0,17.72,20.26,14.55,7.37,6.91,0.04,0.05,1.29,0.19,-0.05,0.32,65.17,54.5,-27573.83,526973.33,True,5
413,Marmoush,MID,9,1,0.0,0.0,22.5,23.23,21.95,35.27,7.91,0.5,0.27,1.16,-0.5,0.33,0.67,49.33,84.33,-138602.33,944723.67,False,2
413,Marmoush,MID,30,3,0.89,0.3,17.82,22.81,28.31,37.72,4.16,0.26,0.06,1.06,0.04,0.23,-0.76,50.5,83.0,4047.0,315918.67,False,19
413,Marmoush,MID,35,1,0.62,0.62,12.15,16.32,27.56,32.7,3.74,0.22,0.04,1.22,-0.22,0.58,-0.6,48.17,83.0,2619.0,322278.33,False,9
413,Marmoush,MID,36,5,0.62,0.62,11.44,16.33,27.4,34.64,4.02,0.23,0.04,1.21,-0.23,0.58,-0.59,48.5,83.0,982.5,324474.33,True,5
413,Marmoush,MID,37,1,0.61,0.61,25.41,35.88,16.44,44.69,4.59,0.34,0.06,0.9,0.27,0.55,-0.28,49.0,83.0,-240.0,326596.67,False,4
414,Foden,MID,6,1,1.05,0.0,28.78,27.31,17.06,18.31,12.56,0.24,0.03,1.36,0.28,-0.03,-1.36,57.33,80.0,25477.67,208776.67,True,3
414,Foden,MID,7,3,0.69,0.34,22.67,22.19,31.05,15.46,10.31,0.16,0.08,1.03,0.19,-0.08,-0.69,65.5,80.25,114147.5,341350.5,False,5
414,Foden,MID,8,3,0.77,0.26,21.48,19.64,32.86,16.62,9.46,0.19,0.11,0.98,0.07,-0.11,-0.72,70.4,80.4,97804.8,424468.8,True,9
414,Foden,MID,9,1,0.81,0.2,21.99,18.29,39.5,14.66,8.96,0.16,0.21,0.94,0.04,-0.21,-0.74,73.67,80.5,77897.33,478299.17,False,2
414,Foden,MID,10,4,0.7,0.35,20.89,18.63,48.5,13.23,8.18,0.15,0.23,0.89,0.02,-0.23,-0.54,86.17,80.67,65272.67,563668.17,True,4
414,Foden,MID,11,3,0.52,0.52,18.49,15.45,54.1,11.51,6.63,0.12,0.25,0.75,-0.12,-0.07,-0.22,86.0,80.67,47472.33,624053.0,True,12
414,Foden,MID,12,2,0.5,0.5,18.37,14.93,53.35,11.35,5.68,0.13,0.26,0.71,-0.13,-0.09,-0.21,89.83,80.67,28241.83,662896.17,False,15
414,Foden,MID,13,15,0.5,0.34,18.0,12.95,47.52,11.61,5.38,0.22,0.27,1.03,-0.22,-0.1,-0.35,89.17,80.5,-32133.17,635088.17,True,11
414,Foden,MID,14,17,0.34,0.34,23.55,23.79,46.77,17.66,4.54,0.29,0.27,1.15,0.05,-0.1,-0.14,89.17,80.33,-20913.5,655869.33,False,10
414,Foden,MID,15,12,0.17,0.34,30.11,35.43,40.86,24.56,5.38,0.35,0.2,1.13,0.32,-0.03,0.56,89.17,80.33,32808.67,699995.33,True,17
414,Foden,MID,16,11,0.35,0.18,34.39,42.0,30.68,30.0,5.09,0.48,0.18,1.15,0.39,0.17,0.43,85.5,80.83,300047.67,1028332.5,False,8
414,Foden,MID,17,3,0.53,0.0,36.6,46.96,23.67,30.82,6.48,0.5,0.16,1.35,0.56,0.02,0.05,85.67,82.0,591855.67,1636376.67,True,19
414,Foden,MID,18,2,0.53,0.0,37.12,47.45,27.93,33.09,6.48,0.49,0.18,1.4,0.56,-0.01,0.0,85.67,83.5,741941.67,2395154.67,False,16
414,Foden,MID,19,3,0.52,0.0,37.88,48.72,28.74,37.53,6.78,0.48,0.18,1.09,0.56,-0.0,0.12,86.33,85.17,784416.83,3186410.83,False,17
414,Foden,MID,20,2,0.69,0.0,32.49,36.56,29.62,30.58,7.3,0.4,0.18,0.97,0.3,-0.01,-0.1,86.33,86.83,740715.5,3875375.83,True,7
414,Foden,MID,21,2,0.69,0.0,22.59,23.28,33.01,25.37,5.56,0.36,0.16,1.15,-0.01,0.01,-0.8,86.33,88.17,651962.0,4525943.17,True,6
414,Foden,MID,22,1,0.52,0.0,18.45,15.28,31.41,18.1,5.86,0.19,0.18,1.23,-0.02,-0.18,-0.71,87.0,88.83,352541.17,4862469.83,False,14
414,Foden,MID,23,1,0.38,0.0,14.53,7.51,34.87,16.79,4.53,0.19,0.2,1.06,-0.19,-0.2,-0.49,79.5,88.83,-56857.33,4801651.5,True,20
414,Foden,MID,24,1,0.22,0.0,13.63,8.13,37.9,16.01,5.19,0.2,0.19,1.11,-0.2,-0.19,-0.46,69.33,88.33,-336631.5,4461422.83,False,18
414,Foden,MID,26,5,0.27,0.0,14.27,8.34,42.26,9.88,4.94,0.12,0.19,1.26,-0.12,-0.19,-0.71,54.67,87.33,-574833.83,3891028.0,True,10
414,Foden,MID,27,1,0.29,0.29,15.78,16.07,42.98,15.19,6.14,0.12,0.15,1.35,-0.12,0.14,-0.76,51.33,86.0,-586979.5,3273204.83,True,15
415,Savinho,MID,9,1,0.72,0.0,17.21,14.77,17.35,35.5,5.74,0.07,0.15,1.28,-0.07,0.2,-0.57,50.2,69.0,-993.8,50599.0,False,2
415,Savinho,MID,10,1,0.54,0.27,13.2,12.61,15.71,31.26,6.47,0.07,0.14,1.18,-0.07,0.13,-0.37,55.67,69.0,-135.67,52089.67,True,4
415,Savinho,MID,11,1,0.53,0.27,12.25,13.05,21.41,26.36,6.12,0.06,0.18,0.81,-0.06,0.09,-0.01,56.33,69.0,726.83,54120.17,True,12
415,Savinho,MID,12,1,0.48,0.24,12.82,12.63,19.89,24.92,6.77,0.06,0.16,0.82,-0.06,0.08,-0.34,62.0,69.0,420.83,55610.5,False,15
415,Savinho,MID,14,1,0.55,0.28,14.12,14.57,23.37,25.2,7.48,0.07,0.18,0.83,-0.07,0.09,-0.55,54.17,69.0,293.0,56886.33,False,10
416,Bernardo,MID,4,6,0.52,0.0,18.31,14.86,36.68,5.23,8.37,0.0,0.26,1.0,0.0,-0.26,-0.48,57.33,64.67,-6760.0,78809.0,True,14
416,Bernardo,MID,5,1,0.69,0.0,17.72,16.47,36.1,6.25,8.34,0.03,0.36,1.16,-0.03,-0.01,-0.81,64.75,64.5,-6686.0,77785.75,False,1
416,Bernardo,MID,6,1,0.52,0.26,15.73,15.78,29.97,5.16,9.03,0.03,0.27,1.11,-0.03,-0.02,-0.59,69.8,64.4,-5588.8,77334.8,True,3
