element,name,pos,round,total_points,roll_clean_sheets_p90,roll_yellow_cards_p90,roll_bps_p90,roll_influence_p90,roll_creativity_p90,roll_threat_p90,roll_defensive_contribution_p90,roll_expected_goals_p90,roll_expected_assists_p90,roll_expected_goals_conceded_p90,roll_goal_overperf_p90,roll_assist_overperf_p90,roll_goal_conceded_overperf_p90,roll_minutes,roll_value,roll_transfers_balance,roll_selected,was_home,opponent_team
37,Digne,DEF,5,1,0.72,0.36,18.36,9.29,7.81,5.4,4.68,0.03,0.06,1.8,-0.03,-0.06,-1.44,62.5,45.0,3557.5,229968.25,False,17
37,Digne,DEF,6,5,0.59,0.29,16.71,7.92,7.48,4.98,3.81,0.02,0.06,1.57,-0.02,-0.06,-1.28,61.4,45.0,2843.2,231977.8,True,10
37,Digne,DEF,7,1,0.45,0.23,17.68,12.51,9.23,6.35,3.63,0.03,0.12,1.43,-0.03,0.1,-0.97,66.17,45.0,223.17,231091.17,True,3
37,Digne,DEF,8,5,0.23,0.45,17.23,16.14,26.46,10.2,3.4,0.05,0.25,1.2,-0.05,-0.03,-0.52,66.17,45.0,829.5,241233.33,False,18
37,Digne,DEF,9,6,0.22,0.43,17.35,19.73,25.79,8.89,3.9,0.05,0.21,1.02,-0.05,0.22,-0.37,69.17,45.0,-8133.17,235230.17,True,13
37,Digne,DEF,10,1,0.37,0.37,19.17,18.66,24.63,9.49,4.02,0.05,0.19,0.97,-0.05,0.18,-0.42,82.17,45.0,-10353.17,226584.83,False,12
37,Digne,DEF,11,9,0.19,0.19,16.98,20.68,26.3,8.11,4.72,0.04,0.19,0.82,-0.04,0.18,0.12,79.5,45.0,-8035.17,219978.5,True,4
37,Digne,DEF,12,1,0.35,0.18,19.94,23.72,27.53,7.24,5.12,0.03,0.2,0.99,-0.03,0.33,-0.11,85.0,45.0,-8397.33,212484.5,False,11
37,Digne,DEF,13,7,0.39,0.19,18.0,21.06,28.24,5.81,5.42,0.03,0.16,1.14,-0.03,0.22,-0.18,77.5,45.0,901.5,216573.5,True,20
37,Digne,DEF,14,1,0.58,0.0,20.13,18.0,19.3,3.1,5.03,0.03,0.07,1.16,-0.03,0.32,-0.38,77.5,45.0,2554.83,223904.0,False,6
37,Digne,DEF,16,1,0.67,0.0,20.27,15.5,19.85,3.12,5.12,0.03,0.08,1.39,-0.03,0.15,-0.49,67.33,45.0,5977.17,230955.17,False,19
37,Digne,DEF,17,1,0.54,0.0,19.13,17.41,19.75,5.39,5.39,0.02,0.08,1.42,-0.02,0.19,-0.34,55.67,45.0,5735.67,236390.83,True,14
37,Digne,DEF,18,1,0.65,0.0,23.56,17.87,20.39,6.55,4.91,0.03,0.09,1.4,-0.03,0.24,-0.75,45.83,45.0,5208.33,240954.0,False,7
37,Digne,DEF,28,2,0.3,0.3,19.2,25.56,23.76,6.9,7.5,0.02,0.22,1.97,-0.02,0.08,-0.47,50.0,45.0,-2833.67,204176.5,False,20
37,Digne,DEF,30,4,0.32,0.32,24.19,21.68,19.29,7.42,6.45,0.03,0.23,1.26,-0.03,0.1,-0.62,46.5,45.0,-2069.67,203471.5,False,14
37,Digne,DEF,31,7,0.27,0.27,23.1,21.72,21.64,6.64,6.9,0.02,0.24,1.21,-0.02,0.29,0.12,56.5,45.0,-3154.17,200179.67,True,19
37,Digne,DEF,32,2,0.25,0.25,21.18,21.23,25.29,8.07,6.81,0.03,0.25,1.01,-0.03,0.26,0.25,59.5,45.0,-9.33,204379.33,False,16
37,Digne,DEF,33,3,0.22,0.22,20.5,21.93,28.23,4.1,7.34,0.02,0.23,1.11,-0.02,0.21,0.18,69.5,45.0,-490.5,203799.0,True,17
37,Digne,DEF,34,2,0.21,0.0,19.62,22.52,26.91,3.63,7.46,0.01,0.19,1.38,-0.01,0.23,0.33,70.33,45.0,336.83,203719.67,False,10
37,Digne,DEF,36,1,0.21,0.0,16.86,18.76,25.69,3.79,5.69,0.02,0.19,1.25,-0.02,0.23,0.43,71.17,45.0,2203.17,206817.17,False,3
37,Digne,DEF,37,4,0.24,0.0,19.97,23.39,31.36,4.33,6.74,0.02,0.22,1.38,-0.02,0.26,0.31,62.33,45.0,2422.17,208407.33,True,12
38,Konsa,DEF,5,2,0.73,0.0,16.9,13.08,6.02,1.47,4.41,0.0,0.02,2.15,0.0,-0.02,-1.05,81.67,45.0,-86456.33,1774159.67,False,17
38,Konsa,DEF,6,2,0.54,0.0,15.04,16.6,5.21,1.07,4.84,0.0,0.02,1.86,0.0,-0.02,-0.78,83.75,45.0,-67181.75,1707438.75,True,10
38,Konsa,DEF,7,2,0.42,0.0,16.31,17.83,4.26,0.85,4.87,0.0,0.01,1.66,0.0,-0.01,-0.6,85.0,45.0,-79787.0,1640440.8,True,3
38,Konsa,DEF,8,2,0.35,0.0,16.08,17.48,3.7,4.02,4.54,0.01,0.01,1.44,-0.01,-0.01,-0.39,85.83,45.0,-77838.5,1585987.67,False,18
38,Konsa,DEF,9,8,0.17,0.0,14.33,19.33,4.03,4.17,4.83,0.01,0.01,1.32,-0.01,-0.01,-0.15,90.0,45.0,-97613.33,1416960.5,True,13
38,Konsa,DEF,10,1,0.33,0.0,19.0,21.4,1.73,3.83,6.0,0.01,0.01,1.07,-0.01,-0.01,-0.4,90.0,45.0,-96232.17,1330826.67,False,12
38,Konsa,DEF,11,6,0.17,0.0,16.17,21.73,1.78,3.83,6.67,0.01,0.01,0.92,-0.01,-0.01,0.08,90.0,44.83,-76990.5,1259915.17,True,4
38,Konsa,DEF,12,2,0.33,0.0,18.67,19.4,1.33,4.83,6.33,0.01,0.01,1.01,-0.01,-0.01,-0.18,90.0,44.67,-80414.17,1181298.17,False,11
38,Konsa,DEF,13,8,0.33,0.0,18.33,19.83,1.37,4.83,6.5,0.01,0.01,1.16,-0.01,-0.01,-0.32,90.0,44.5,-66625.17,1115996.17,True,20
38,Konsa,DEF,14,1,0.5,0.0,21.17,21.73,4.9,2.0,7.5,0.0,0.02,1.17,0.0,-0.02,-0.5,90.0,44.33,-56093.83,1063511.0,False,6
38,Konsa,DEF,15,2,0.5,0.0,20.67,21.33,4.28,5.83,7.33,0.04,0.02,1.41,-0.04,-0.02,-0.41,90.0,44.17,-35481.17,1029819.5,True,1
38,Konsa,DEF,16,1,0.33,0.0,17.33,17.57,4.42,5.5,6.17,0.04,0.02,1.54,-0.04,-0.02,-0.37,90.0,44.0,-23615.33,1006701.5,False,19
38,Konsa,DEF,17,2,0.33,0.0,15.83,15.73,4.55,5.5,5.17,0.04,0.02,1.51,-0.04,-0.02,-0.34,90.0,44.0,-13933.5,995583.5,True,14
38,Konsa,DEF,18,4,0.17,0.0,13.0,16.07,4.57,4.5,5.5,0.04,0.01,1.46,-0.04,-0.01,-0.13,90.0,44.0,-11761.83,984388.67,False,7
38,Konsa,DEF,19,0,0.17,0.0,12.17,15.87,4.45,4.5,6.17,0.04,0.01,1.52,-0.04,-0.01,-0.19,90.0,44.0,-7193.83,977201.67,False,1
38,Konsa,DEF,20,2,0.0,0.0,8.17,15.8,2.73,4.17,5.83,0.04,0.03,1.94,-0.04,-0.03,0.05,90.0,44.0,-9093.67,964686.0,True,16
38,Konsa,DEF,21,7,0.0,0.0,9.67,16.03,3.3,0.33,5.5,0.0,0.03,1.72,0.0,-0.03,-0.06,90.0,44.0,-7010.33,959362.67,False,8
38,Konsa,DEF,22,2,0.17,0.0,12.83,17.7,3.18,2.0,6.0,0.01,0.03,1.66,-0.01,-0.03,-0.16,90.0,44.0,-5993.17,955570.0,True,9
38,Konsa,DEF,23,6,0.17,0.0,14.67,20.63,3.05,3.17,6.83,0.01,0.03,1.57,-0.01,-0.03,-0.24,90.0,44.0,-6537.0,949637.33,False,15
38,Konsa,DEF,24,2,0.33,0.0,17.67,20.33,3.17,3.17,6.83,0.01,0.03,1.71,-0.01,-0.03,-0.54,90.0,44.0,-6039.33,945630.67,True,5
38,Konsa,DEF,25,2,0.33,0.0,17.17,18.73,4.68,3.83,5.83,0.07,0.04,1.42,-0.07,-0.04,-0.25,90.0,44.0,871.83,950770.5,False,4
38,Konsa,DEF,26,6,0.33,0.0,18.17,17.3,2.75,3.83,5.67,0.07,0.02,1.25,-0.07,-0.02,-0.59,90.0,44.0,5382.17,959855.17,True,6
38,Konsa,DEF,27,7,0.5,0.0,19.83,15.67,2.3,5.33,5.83,0.09,0.02,1.19,-0.09,-0.02,-0.69,90.0,44.0,2449.17,962136.83,True,11
38,Konsa,DEF,28,1,0.33,0.0,18.67,17.43,2.45,5.33,6.17,0.11,0.02,1.16,-0.11,0.14,-0.5,90.0,44.0,13854.67,977495.0,False,20
38,Konsa,DEF,29,0,0.33,0.0,18.33,16.4,2.37,4.17,6.33,0.11,0.02,1.22,-0.11,0.14,-0.39,90.0,44.0,17847.17,996725.5,True,7
38,Konsa,DEF,30,1,0.17,0.0,13.5,17.17,2.32,4.17,6.17,0.11,0.02,1.46,-0.11,0.15,0.04,90.0,44.0,16292.83,1013298.0,False,14
38,Konsa,DEF,31,6,0.17,0.0,12.33,19.03,1.62,3.5,6.67,0.05,0.01,1.58,-0.05,0.16,0.26,90.0,44.0,9373.33,1023017.83,True,19
38,Konsa,DEF,33,1,0.33,0.0,14.0,18.97,3.42,6.17,6.17,0.09,0.01,1.39,-0.09,0.16,0.27,90.0,44.0,13659.5,1047450.0,True,17
38,Konsa,DEF,34,2,0.17,0.0,10.5,19.5,3.37,4.67,6.17,0.06,0.01,1.6,-0.06,0.16,0.57,90.0,44.0,8753.83,1048165.0,False,10
38,Konsa,DEF,36,1,0.17,0.0,8.5,17.9,3.33,3.0,5.33,0.04,0.01,1.57,-0.04,-0.01,0.6,90.0,44.0,-33.33,1043461.17,False,3
38,Konsa,DEF,37,1,0.17,0.0,8.67,17.53,3.42,3.33,4.67,0.04,0.01,1.72,-0.04,-0.01,0.44,90.0,44.0,-9033.83,1027826.67,True,12
39,Maatsen,DEF,7,1,0.0,0.64,8.94,22.09,36.38,8.3,7.66,0.07,0.13,1.97,-0.07,-0.13,0.59,47.0,44.33,-8829.33,75886.67,True,3
39,Maatsen,DEF,17,2,0.0,0.0,12.12,18.42,13.97,15.45,6.67,0.06,0.17,1.56,-0.06,-0.17,-0.04,49.5,42.33,-341.17,55364.67,True,14
39,Maatsen,DEF,18,2,0.0,0.0,12.75,18.59,16.36,14.47,7.36,0.06,0.14,1.51,-0.06,-0.14,-0.03,61.17,42.17,347.67,55732.5,False,7
39,Maatsen,DEF,20,2,0.0,0.0,10.37,16.76,11.57,14.1,6.84,0.07,0.12,1.7,-0.07,-0.12,-0.25,72.33,42.0,1038.0,56809.33,True,16
39,Maatsen,DEF,21,1,0.0,0.0,10.83,15.28,11.54,13.79,6.7,0.07,0.11,1.64,-0.07,-0.11,-0.07,76.17,42.0,1363.83,58573.0,False,8
39,Maatsen,DEF,22,2,0.0,0.0,10.22,12.49,7.47,10.89,6.67,0.08,0.02,1.54,-0.08,-0.02,-0.2,67.5,42.0,1469.67,60512.17,True,9
39,Maatsen,DEF,23,5,0.0,0.0,13.02,14.98,16.02,11.86,6.51,0.07,0.08,1.28,-0.07,-0.08,0.11,64.5,42.0,1503.5,62511.67,False,15
39,Maatsen,DEF,24,2,0.22,0.22,15.63,13.27,15.32,11.84,6.25,0.07,0.11,1.5,-0.07,-0.11,-0.61,67.17,42.0,774.67,63608.83,True,5
39,Maatsen,DEF,25,1,0.21,0.21,16.75,15.89,20.13,15.04,6.01,0.09,0.18,1.27,-0.09,-0.18,-0.41,69.83,42.0,1039.67,65118.33,False,4
39,Maatsen,DEF,26,8,0.26,0.26,20.57,16.46,24.02,14.66,6.17,0.08,0.22,1.08,-0.08,-0.22,-0.31,58.33,42.0,1095.17,66616.5,True,6
39,Maatsen,DEF,27,2,0.48,0.24,22.74,20.18,28.86,14.52,7.26,0.06,0.22,0.97,-0.06,-0.22,-0.48,62.0,42.0,1065.0,67860.67,True,11
39,Maatsen,DEF,28,1,0.4,0.2,19.62,17.96,24.8,11.73,6.07,0.04,0.19,1.08,-0.04,-0.19,-0.48,74.17,42.0,2734.33,70875.67,False,20
39,Maatsen,DEF,29,0,0.46,0.23,19.01,20.02,24.62,16.03,6.87,0.08,0.16,1.22,-0.08,-0.16,-0.53,65.5,42.0,3023.33,74100.5,True,7
39,Maatsen,DEF,30,1,0.23,0.0,13.97,21.53,26.82,15.57,7.79,0.08,0.14,1.54,-0.08,-0.14,0.06,65.5,42.0,2645.83,76861.0,False,14
39,Maatsen,DEF,32,1,0.29,0.0,11.86,18.81,20.89,12.44,7.52,0.06,0.06,1.92,-0.06,-0.06,-0.18,51.83,42.0,1703.0,78665.33,False,16
39,Maatsen,DEF,33,5,0.29,0.0,13.06,19.86,20.96,16.84,7.55,0.11,0.06,1.8,-0.11,-0.06,-0.06,51.67,42.0,894.17,79547.5,True,17
39,Maatsen,DEF,35,1,0.0,0.0,11.52,20.74,21.33,16.19,5.29,0.11,0.16,1.86,-0.11,0.15,0.32,48.17,42.0,312.5,79588.5,True,18
39,Maatsen,DEF,36,1,0.0,0.0,7.16,19.56,23.64,16.82,4.98,0.11,0.16,1.75,-0.11,0.16,0.74,48.17,42.0,-1666.5,78173.0,False,3
39,Maatsen,DEF,37,1,0.0,0.0,5.79,17.63,16.26,9.47,5.79,0.05,0.11,1.78,-0.05,0.15,0.59,57.0,42.0,-2067.5,76396.33,True,12
40,Mings,DEF,4,9,0.33,0.0,12.67,15.0,6.03,5.0,4.67,0.04,0.02,1.77,-0.04,-0.02,-0.44,90.0,45.0,10465.33,123979.33,False,9
40,Mings,DEF,5,4,0.5,0.0,17.0,20.25,4.85,5.75,6.75,0.08,0.02,1.85,-0.08,-0.02,-0.85,90.0,45.0,5943.75,130071.5,False,17
40,Mings,DEF,6,1,0.4,0.0,16.8,23.08,8.76,5.0,7.8,0.07,0.02,1.69,-0.07,-0.02,-0.69,90.0,45.0,10707.0,141333.0,True,10
40,Mings,DEF,10,1,0.37,0.0,15.53,22.12,8.27,4.68,7.48,0.06,0.02,1.63,-0.06,-0.02,-0.51,80.17,45.0,9720.17,149499.33,False,12
40,Mings,DEF,23,1,0.22,0.0,13.71,23.71,9.04,5.53,7.96,0.07,0.02,1.63,-0.07,-0.02,-0.3,67.83,44.83,8874.83,156669.5,False,15
40,Mings,DEF,25,2,0.27,0.0,14.64,26.19,7.75,2.71,9.22,0.06,0.02,1.7,-0.06,-0.02,-0.34,55.33,44.5,3149.5,143456.5,False,4
40,Mings,DEF,26,12,0.27,0.0,17.62,27.49,7.45,5.42,10.3,0.08,0.01,1.53,-0.08,-0.01,-0.72,55.33,44.17,3777.5,130119.17,True,6
40,Mings,DEF,27,2,0.27,0.0,18.43,21.36,7.29,5.69,8.13,0.06,0.01,1.11,-0.06,0.26,-0.29,55.33,43.83,5230.67,117624.33,True,11
40,Mings,DEF,29,0,0.27,0.0,17.35,18.54,6.51,8.13,7.05,0.09,0.07,1.19,-0.09,0.2,-0.37,55.33,43.5,2965.67,101663.5,True,7
40,Mings,DEF,30,3,0.23,0.0,14.96,18.51,5.87,6.91,6.68,0.07,0.06,1.77,-0.07,0.17,-0.39,65.17,43.17,1775.33,84660.5,False,14
40,Mings,DEF,33,1,0.19,0.0,11.81,18.31,5.09,6.97,7.55,0.13,0.05,1.69,-0.13,0.14,0.05,77.5,43.0,2416.5,80299.17,True,17
40,Mings,DEF,35,1,0.17,0.0,10.17,17.3,4.65,11.83,7.0,0.12,0.05,1.72,-0.12,0.12,0.28,90.0,43.0,1815.67,82578.5,True,18
40,Mings,DEF,36,0,0.17,0.0,8.67,14.8,4.78,11.33,6.0,0.15,0.05,1.55,-0.15,0.12,0.62,90.0,43.0,1483.67,84607.83,False,3
40,Mings,DEF,38,4,0.0,0.17,3.33,16.07,5.57,10.17,6.5,0.12,0.05,1.76,-0.12,-0.05,0.74,90.0,43.0,1239.0,86366.33,False,13
41,Pau,DEF,7,4,0.0,0.0,10.98,18.11,3.73,4.94,6.04,0.04,0.08,1.51,-0.04,-0.08,-0.41,54.67,44.67,-3512.67,47512.67,True,3
41,Pau,DEF,8,2,0.0,0.0,14.17,22.11,2.98,4.61,8.5,0.04,0.05,1.12,-0.04,-0.05,-0.06,63.5,44.5,-2820.25,46003.5,False,18
41,Pau,DEF,9,8,0.0,0.0,13.08,19.57,2.49,3.4,7.33,0.03,0.04,1.03,-0.03,-0.04,0.02,68.8,44.4,-2472.0,44981.0,True,13
41,Pau,DEF,10,1,0.21,0.0,17.63,19.74,2.24,2.7,7.05,0.02,0.04,1.06,-0.02,-0.04,-0.23,72.33,44.17,-2157.0,44256.0,False,12
41,Pau,DEF,11,6,0.22,0.0,18.35,22.32,1.14,0.86,8.42,0.01,0.01,1.08,-0.01,-0.01,-0.0,69.5,43.83,-1264.17,42827.5,True,4
41,Pau,DEF,12,4,0.37,0.0,20.35,19.5,0.95,1.1,7.33,0.01,0.01,1.05,-0.01,-0.01,-0.32,81.83,43.5,-568.0,41767.67,False,11
41,Pau,DEF,13,6,0.34,0.0,19.79,21.96,0.91,1.03,7.57,0.01,0.01,1.18,-0.01,-0.01,-0.32,87.17,43.33,1547.67,44173.83,True,20
41,Pau,DEF,14,-1,0.52,0.0,20.48,19.38,1.17,1.55,6.2,0.02,0.01,1.19,-0.02,-0.01,-0.51,87.17,43.17,2791.33,48263.0,False,6
41,Pau,DEF,15,5,0.52,0.0,18.76,20.58,1.12,1.55,6.88,0.02,0.01,1.45,-0.02,-0.01,-0.41,87.17,43.0,3531.33,52241.33,True,1
41,Pau,DEF,22,2,0.35,0.0,15.81,19.53,1.13,2.26,6.78,0.02,0.01,1.58,-0.02,0.17,-0.36,86.33,43.0,3469.33,55968.33,True,9
41,Pau,DEF,23,6,0.34,0.0,15.14,17.13,3.01,2.52,6.06,0.02,0.02,1.43,-0.02,0.15,-0.42,89.17,43.0,3204.17,55096.33,False,15
41,Pau,DEF,24,2,0.35,0.0,14.39,17.24,3.17,4.68,6.94,0.06,0.02,1.55,-0.06,0.16,-0.5,86.5,43.0,3093.67,54095.33,True,5
41,Pau,DEF,28,1,0.35,0.0,14.05,13.04,4.2,6.24,5.55,0.08,0.03,1.3,-0.08,0.15,-0.26,86.5,43.0,1850.0,51428.67,False,20
41,Pau,DEF,31,6,0.17,0.0,11.45,13.32,3.92,5.72,5.9,0.07,0.03,1.36,-0.07,0.15,0.02,86.5,43.0,570.0,47104.5,True,19
41,Pau,DEF,32,2,0.35,0.0,16.3,12.73,4.28,5.72,5.38,0.07,0.03,1.14,-0.07,0.15,-0.28,86.5,43.0,-37.33,42793.0,False,16
41,Pau,DEF,34,1,0.34,0.0,14.6,12.81,4.26,4.98,4.81,0.07,0.03,1.01,-0.07,-0.03,-0.15,87.33,43.0,173.0,38861.5,False,10
41,Pau,DEF,37,4,0.34,0.17,14.43,13.77,3.01,4.64,4.64,0.07,0.02,1.12,-0.07,-0.02,-0.27,87.33,43.0,250.0,39379.5,True,12
41,Pau,DEF,38,1,0.17,0.17,13.17,15.63,2.83,5.0,4.17,0.12,0.02,0.99,-0.12,0.15,0.18,90.0,43.0,172.17,39692.5,False,13
44,Bogarde,DEF,11,1,0.32,0.32,15.0,6.45,10.24,1.91,2.55,0.0,0.03,1.05,0.0,-0.03,-0.41,47.0,40.0,6447.17,56761.5,True,4
44,Bogarde,DEF,12,1,0.33,0.0,18.0,10.01,9.85,1.31,3.6,0.0,0.02,1.07,0.0,-0.02,-0.41,45.83,40.0,6152.83,64192.17,False,11
44,Bogarde,DEF,13,1,0.33,0.0,17.67,10.15,9.33,1.31,3.93,0.0,0.02,1.01,0.0,-0.02,-0.35,45.83,40.0,5639.67,70535.83,True,20
44,Bogarde,DEF,34,2,0.32,0.0,10.72,12.74,4.29,1.95,6.17,0.0,0.02,1.19,0.0,-0.02,0.76,46.17,40.0,217.5,69973.5,False,10
44,Bogarde,DEF,35,1,0.3,0.0,9.74,12.81,4.04,1.77,5.61,0.0,0.02,1.3,0.0,-0.02,0.48,50.83,40.0,189.17,70611.0,True,18
44,Bogarde,DEF,36,1,0.23,0.0,7.37,11.69,3.27,1.38,5.29,0.0,0.01,1.16,0.0,-0.01,0.68,65.17,40.0,135.83,70864.5,False,3
44,Bogarde,DEF,38,2,0.0,0.0,2.6,11.11,3.7,1.16,5.21,0.0,0.01,1.36,0.0,-0.01,0.95,51.83,40.0,55.33,70982.67,False,13
72,Senesi,DEF,4,3,0.67,0.0,24.67,29.67,8.73,3.33,14.33,0.05,0.03,0.95,-0.05,0.3,0.38,90.0,45.0,28026.33,137813.67,True,6
72,Senesi,DEF,5,9,0.5,0.25,20.75,29.75,7.72,3.0,13.75,0.04,0.03,0.87,-0.04,0.22,0.38,90.0,45.25,191314.5,347221.25,True,15
72,Senesi,DEF,6,7,0.6,0.2,22.0,28.96,8.56,2.8,13.2,0.03,0.03,0.72,-0.03,0.17,0.28,90.0,45.6,212400.4,530406.0,False,11
72,Senesi,DEF,7,2,0.5,0.17,22.83,33.77,9.95,3.0,13.5,0.02,0.06,0.91,-0.02,0.27,0.26,90.0,46.0,324909.17,812488.0,True,10
72,Senesi,DEF,8,2,0.51,0.17,24.76,34.02,9.09,3.07,12.47,0.02,0.18,0.66,-0.02,0.16,0.03,87.83,46.67,442414.17,1291470.67,False,8
72,Senesi,DEF,9,5,0.34,0.34,20.49,37.47,8.98,4.27,13.49,0.03,0.18,1.34,-0.03,0.16,-0.14,87.83,47.5,477080.5,1797049.17,True,16
72,Senesi,DEF,10,3,0.34,0.51,16.74,34.05,7.33,3.24,11.95,0.0,0.18,1.36,-0.0,-0.01,-0.17,87.83,48.33,490853.83,2318946.5,False,13
72,Senesi,DEF,11,2,0.34,0.34,16.39,35.32,9.65,3.24,12.3,0.0,0.2,1.64,-0.0,-0.03,-0.1,87.83,49.0,365313.33,2692013.83,False,2
72,Senesi,DEF,12,3,0.17,0.34,11.78,35.04,8.28,2.9,12.81,0.0,0.23,1.9,-0.0,-0.06,0.32,87.83,49.5,309018.0,3015631.17,True,19
72,Senesi,DEF,13,2,0.17,0.51,11.1,32.21,12.77,3.24,11.1,0.01,0.26,1.7,-0.01,-0.09,0.52,87.83,49.83,183741.83,3210109.83,False,17
72,Senesi,DEF,15,8,0.17,0.67,11.0,33.9,17.77,3.17,12.0,0.01,0.2,1.77,-0.01,-0.03,0.73,90.0,50.0,59483.33,3238645.83,True,7
72,Senesi,DEF,16,1,0.35,0.53,15.5,32.09,22.3,1.76,11.1,0.0,0.21,1.21,-0.0,-0.03,0.9,85.17,50.0,-16210.33,3108035.5,False,14
72,Senesi,DEF,17,4,0.18,0.53,12.33,38.47,24.18,5.46,13.91,0.01,0.21,1.73,-0.01,-0.04,1.09,85.17,50.0,-105223.67,2883682.67,True,3
72,Senesi,DEF,18,2,0.18,0.53,15.15,41.85,28.02,6.69,14.79,0.06,0.28,1.41,-0.06,-0.1,1.06,85.17,49.83,-76750.67,2715406.17,False,5
72,Senesi,DEF,19,3,0.18,0.53,15.15,42.97,27.56,11.45,14.09,0.07,0.25,1.75,-0.07,-0.07,0.71,85.17,49.67,-72767.0,2527477.67,False,7
72,Senesi,DEF,20,1,0.18,0.35,11.27,39.84,20.01,10.92,15.15,0.07,0.18,2.04,-0.07,-0.18,0.42,85.17,49.5,-119789.83,2276725.67,True,1
72,Senesi,DEF,21,6,0.18,0.18,8.98,36.0,13.32,10.92,13.91,0.07,0.13,2.02,-0.07,-0.13,0.45,85.17,49.17,-130479.83,2071143.5,True,18
72,Senesi,DEF,22,3,0.0,0.17,7.5,38.6,11.52,10.67,14.0,0.06,0.21,2.0,-0.06,-0.04,0.66,90.0,48.83,-109682.17,1972425.0,False,6
72,Senesi,DEF,23,3,0.0,0.17,8.0,33.57,11.28,7.17,12.67,0.06,0.2,1.63,-0.06,-0.04,0.54,90.0,48.5,-43223.5,1942133.33,True,12
72,Senesi,DEF,24,8,0.0,0.17,5.33,28.67,4.7,7.67,11.67,0.06,0.14,1.72,-0.06,0.03,0.61,90.0,48.33,-65038.17,1869406.33,False,20
72,Senesi,DEF,25,2,0.17,0.17,9.5,27.27,4.7,4.33,11.83,0.06,0.13,1.34,-0.06,0.03,0.32,90.0,48.17,-48898.5,1833142.17,True,2
72,Senesi,DEF,26,2,0.17,0.17,11.67,26.4,7.12,7.83,11.0,0.1,0.17,1.03,-0.1,-0.01,0.47,90.0,48.0,-2056.83,1851659.33,False,9
72,Senesi,DEF,27,5,0.17,0.17,13.5,28.0,6.92,7.83,11.0,0.1,0.16,1.33,-0.1,0.01,-0.16,90.0,48.0,16554.67,1869443.0,False,19
72,Senesi,DEF,28,4,0.33,0.33,13.67,23.5,4.85,10.0,9.67,0.11,0.07,1.67,-0.11,-0.07,-0.84,90.0,48.0,34480.5,1906642.0,True,17
72,Senesi,DEF,29,11,0.33,0.17,14.33,23.33,3.53,10.33,9.33,0.12,0.07,1.73,-0.12,-0.07,-0.9,90.0,48.17,46891.0,1956437.33,True,5
72,Senesi,DEF,30,10,0.5,0.17,18.33,21.87,3.55,8.33,8.83,0.06,0.06,1.64,-0.06,-0.06,-1.14,90.0,48.33,59268.0,2017912.33,False,3
72,Senesi,DEF,31,1,0.5,0.17,19.33,24.0,3.55,9.0,9.67,0.07,0.06,1.64,-0.07,-0.06,-1.14,90.0,48.67,87115.33,2107322.5,True,14
72,Senesi,DEF,32,4,0.5,0.17,17.83,23.43,3.05,5.5,9.5,0.04,0.02,1.87,-0.04,-0.02,-1.2,90.0,49.17,94721.5,2240339.33,False,1
72,Senesi,DEF,33,2,0.5,0.17,18.33,23.27,3.15,5.17,10.0,0.04,0.02,1.76,-0.04,-0.03,-1.1,90.0,49.67,121901.67,2364985.0,False,15
72,Senesi,DEF,33,4,0.33,0.0,16.17,23.93,4.85,3.0,9.83,0.03,0.04,1.48,-0.03,-0.04,-0.65,90.0,50.33,174072.83,2592013.67,True,11
72,Senesi,DEF,35,14,0.33,0.0,17.67,25.3,7.82,4.67,9.0,0.05,0.09,1.38,-0.05,0.08,-0.38,90.0,50.83,221110.5,2807814.17,True,8
72,Senesi,DEF,36,8,0.33,0.0,19.0,28.23,11.12,5.67,9.67,0.05,0.1,1.47,-0.05,0.23,-0.47,90.0,51.33,205758.83,2901789.5,False,10
72,Senesi,DEF,37,4,0.33,0.0,18.17,27.5,11.2,3.83,8.67,0.02,0.11,1.45,-0.02,0.23,-0.45,90.0,51.67,175760.67,2964898.5,True,13
72,Senesi,DEF,38,2,0.33,0.0,19.5,28.73,9.4,3.33,9.5,0.02,0.1,1.44,-0.02,0.23,-0.6,90.0,51.83,139042.33,2953230.17,False,16
73,Smith,DEF,11,1,0.44,0.0,12.35,7.85,6.18,1.76,4.85,0.0,0.04,1.13,0.0,-0.04,0.19,68.0,45.0,1721.33,33240.67,False,2
73,Smith,DEF,12,1,0.42,0.0,13.1,7.52,5.92,1.69,4.65,0.0,0.04,1.09,0.0,-0.04,0.18,53.25,44.75,1266.25,29929.5,True,19
73,Smith,DEF,15,6,0.3,0.0,10.03,7.18,5.11,2.43,4.26,0.0,0.03,1.15,0.0,-0.03,0.68,49.33,44.5,872.17,26807.5,True,7
73,Smith,DEF,16,2,0.61,0.0,16.36,5.82,2.03,1.82,3.33,0.0,0.01,0.78,0.0,-0.01,0.12,49.5,44.33,839.83,27529.0,False,14
73,Smith,DEF,18,0,0.3,0.3,7.58,10.85,4.36,3.03,3.94,0.0,0.01,1.64,0.0,0.3,0.48,49.5,44.17,-302.33,24034.0,False,5
73,Smith,DEF,19,1,0.28,0.28,5.39,10.9,4.06,3.97,4.26,0.0,0.01,1.97,0.0,0.28,0.58,52.83,44.0,-27.17,21191.0,False,7
